timestamp,tx_rx,gain,frequency,snr_db,noise_floor_dbm,freq_offset_hz,doppler_hz,jitter_ns,ber,snr_bin,channelnoise_bin,freq_offset_bin,doppler_bin,jitter_bin,ber_bin,packet_success,message,payload_len,payload_len_crc,payload_crc,raw_payload_bytes,whitened_payload_bytes,raw_packet_bytes
2026-04-30T17:47:41.827741,RX,35,915000000.0,19.661858081817627,-41.69873951667107,0.0,0.0,5674.423777714752,0.0,good,high,low,negligible,low,excellent,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-04-30T17:47:42.827633,RX,35,915000000.0,31.579015254974365,-53.666145831443224,0.0,0.0,5119.964165353121,0.0026221137406131634,good,high,low,negligible,low,acceptable,failure,Payload CRC Failed: got 0xbeb4 expected 0x3718,21,6b,be b4,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 b1 fb,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b c3 51,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b c3 51
2026-04-30T17:47:43.842231,RX,35,915000000.0,31.758251190185547,-53.547710395733105,0.0,0.0,5222.328931603681,0.004152763515258173,good,high,low,negligible,low,acceptable,failure,Payload CRC Failed: got 0xdea8 expected 0x98f3,21,6b,de a8,fd a7 f5 df bb 09 46 ae f1 50 00 01 23 ae fc 61 7f f2 74 da c5,02 66 0e 37 f7 99 34 25 16 e3 51 88 40 05 df 42 7d 76 6c a8 6f,02 b8 db 00 20 03 78 39 a8 41 70 02 66 0e 37 f7 99 34 25 16 e3 51 88 40 05 df 42 7d 76 6c a8 6f
2026-04-30T17:47:45.131078,RX,35,915000000.0,19.916281700134277,-44.19232407295624,0.0,0.0,5139.86271067453,0.0026221137406131634,good,high,low,negligible,low,acceptable,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 41 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-04-30T17:47:45.719931,RX,35,915000000.0,16.36157989501953,-41.118174661475805,0.0,0.0,5703.387171206979,0.00193307474426474,marginal,high,low,negligible,low,acceptable,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 03 83 78 3f c8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-04-30T17:47:46.447460,RX,35,915000000.0,17.182964086532593,-41.71798768666438,0.0,0.0,5629.205187204529,0.0026221137406131634,marginal,high,low,negligible,low,acceptable,failure,Length field FEC decode failed (CRC-8 mismatch after Viterbi),21,00,00 00,,,
