timestamp,tx_rx,gain,frequency,modulation,snr_db,noise_floor_dbm,freq_offset_hz,doppler_hz,jitter_ns,ber,snr_bin,channelnoise_bin,freq_offset_bin,doppler_bin,jitter_bin,ber_bin,failure_level,packet_success,message,payload_len,payload_len_crc,payload_crc,raw_payload_bytes,whitened_payload_bytes,raw_packet_bytes
2026-05-07T16:10:42.889184,RX,10,915000000.0,BPSK,38.93663167953491,-60.044040261860744,0.0,0.0,6057.633607156894,0.008424886641900886,good,high,low,negligible,low,acceptable,CRC payload mismatch failure,failure,Payload CRC Failed: got 0x1a1 expected 0x15f1,21,6b,01 a1,fd 2c 40 00 00 ff 01 00 00 00 00 02 73 31 53 cf 51 03 03 87 30,02 ed bb e8 4c 6f 73 8b e7 b3 51 8b 10 9a 70 ec 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 ed bb e8 4c 6f 73 8b e7 b3 51 8b 10 9a 70 ec 53 87 1b f5 9a
2026-05-07T16:10:43.900436,RX,10,915000000.0,BPSK,38.19171190261841,-60.233863465081555,0.0,0.0,3795.122528919712,0.007475710272001002,good,high,low,negligible,low,acceptable,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T16:10:44.031504,RX,10,915000000.0,BPSK,37.986319065093994,-59.09288467543743,0.0,0.0,6278.608883584307,0.006763988237596497,good,high,low,negligible,low,acceptable,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T16:10:44.817974,RX,10,915000000.0,BPSK,39.95730638504028,-61.63110636897627,0.0,0.0,6920.022587674147,0.006887344337569545,good,high,low,negligible,low,acceptable,CRC payload mismatch failure,failure,Payload CRC Failed: got 0xbeb4 expected 0x3b20,21,6b,be b4,fd 2e 37 98 00 ff 01 00 00 00 00 02 73 31 77 dd be d0 9b 87 3b,02 ef cc 70 4c 6f 73 8b e7 b3 51 8b 10 9a 54 fe bc 54 83 f5 91,02 b8 db 00 00 03 78 3d a8 5d 70 02 ef cc 70 4c 6f 73 8b e7 b3 51 8b 10 9a 54 fe bc 54 83 f5 91
2026-05-07T16:10:44.950289,RX,10,915000000.0,BPSK,34.95276927947998,-56.50363216842638,0.0,0.0,6116.710274548739,0.0070067691037384305,good,high,low,negligible,low,acceptable,CRC payload mismatch failure,failure,Payload CRC Failed: got 0x1a1 expected 0x15f1,21,6b,01 a1,fd 2c 40 00 00 ff 01 00 00 00 00 02 73 31 53 cf 51 03 03 87 30,02 ed bb e8 4c 6f 73 8b e7 b3 51 8b 10 9a 70 ec 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 ed bb e8 4c 6f 73 8b e7 b3 51 8b 10 9a 70 ec 53 87 1b f5 9a
2026-05-07T16:10:45.860534,RX,10,915000000.0,BPSK,40.505733489990234,-62.05409583835699,0.0,0.0,4302.235290847473,0.007122504967498666,good,high,low,negligible,low,acceptable,CRC payload mismatch failure,failure,Payload CRC Failed: got 0xdf5a expected 0xda79,21,6b,df 5a,fe a5 85 84 19 b3 2d 4e 14 6a de 7d 43 a9 cd d1 ee 07 95 88 62,01 64 7e 6c 55 23 5f c5 f3 d9 8f f4 20 02 ee f2 ec 83 8d fa c8,02 b8 db 00 00 03 78 3d a8 5d 70 01 64 7e 6c 55 23 5f c5 f3 d9 8f f4 20 02 ee f2 ec 83 8d fa c8
2026-05-07T16:10:46.787915,RX,10,915000000.0,BPSK,40.7523250579834,-62.09871191451548,0.0,0.0,4240.653005737525,0.00723477261703942,good,high,low,negligible,low,acceptable,CRC payload mismatch failure,failure,Payload CRC Failed: got 0x1a1 expected 0xb94f,21,6b,01 a1,fd 09 00 00 00 f0 cd 27 e7 31 39 80 00 c5 40 45 be d0 9b 87 30,02 c8 fb e8 4c 60 bf ac 00 82 68 09 63 6e 63 66 bc 54 83 f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 60 bf ac 00 82 68 09 63 6e 63 66 bc 54 83 f5 9a
2026-05-07T16:10:46.916033,RX,10,915000000.0,BPSK,33.79662036895752,-56.90028917818051,0.0,0.0,6400.774188974056,0.007343773521480634,good,high,low,negligible,low,acceptable,CRC payload mismatch failure,failure,Payload CRC Failed: got 0x1a1 expected 0x15f1,21,6b,01 a1,fd 2c 40 00 00 ff 01 00 00 00 00 02 73 31 53 cf 51 03 03 87 30,02 ed bb e8 4c 6f 73 8b e7 b3 51 8b 10 9a 70 ec 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 ed bb e8 4c 6f 73 8b e7 b3 51 8b 10 9a 70 ec 53 87 1b f5 9a
2026-05-07T16:10:47.873744,RX,10,915000000.0,BPSK,41.638736724853516,-62.762877728640596,0.0,0.0,6303.057989914602,0.007449692099095073,good,high,low,negligible,low,acceptable,CRC payload mismatch failure,failure,Payload CRC Failed: got 0xbeb4 expected 0xcc39,21,6b,be b4,fd 65 8b bf 31 a8 7f 12 39 8a d9 18 a9 39 82 03 05 1c 9b 87 3b,02 a4 70 57 7d 38 0d 99 de 39 88 91 ca 92 a1 20 07 98 83 f5 91,02 b8 db 00 00 03 78 3d a8 5d 70 02 a4 70 57 7d 38 0d 99 de 39 88 91 ca 92 a1 20 07 98 83 f5 91
2026-05-07T16:10:48.855828,RX,10,915000000.0,BPSK,39.84272003173828,-61.718072663763735,0.0,0.0,7770.838544449836,0.00755269758818522,good,high,low,negligible,low,acceptable,CRC payload mismatch failure,failure,Payload CRC Failed: got 0xc008 expected 0x3c9e,21,6b,c0 08,3f c3 f2 46 b0 90 57 ca 90 5b 72 1c 23 ab 04 10 07 f3 d8 70 45,c0 02 09 ae fc 00 25 41 77 e8 23 95 40 00 27 33 05 77 c0 02 ef,02 b8 db 00 00 03 78 3d a8 5d 70 c0 02 09 ae fc 00 25 41 77 e8 23 95 40 00 27 33 05 77 c0 02 ef
2026-05-07T16:10:48.987678,RX,10,915000000.0,BPSK,39.03927564620972,-60.51214843796327,0.0,0.0,6888.055819552953,0.0076529456682380426,good,high,low,negligible,low,acceptable,CRC payload mismatch failure,failure,Payload CRC Failed: got 0xbeb4 expected 0x3b20,21,6b,be b4,fd 2e 37 98 00 ff 01 00 00 00 00 02 73 31 77 dd be d0 9b 87 3b,02 ef cc 70 4c 6f 73 8b e7 b3 51 8b 10 9a 54 fe bc 54 83 f5 91,02 b8 db 00 00 03 78 3d a8 5d 70 02 ef cc 70 4c 6f 73 8b e7 b3 51 8b 10 9a 54 fe bc 54 83 f5 91
2026-05-07T16:10:50.900930,RX,10,915000000.0,BPSK,38.30141305923462,-60.7442845208276,0.0,0.0,4528.153863982516,0.007065083877279332,good,high,low,negligible,low,acceptable,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T16:10:51.029994,RX,10,915000000.0,BPSK,36.96725130081177,-57.92755735573478,0.0,0.0,4221.2570759779255,0.006580410107526413,good,high,low,negligible,low,acceptable,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T16:10:51.906708,RX,10,915000000.0,BPSK,37.140986919403076,-57.88191955795527,0.0,0.0,5827.629704602345,0.00667332290269762,good,high,low,negligible,low,acceptable,CRC payload mismatch failure,failure,Payload CRC Failed: got 0xeef8 expected 0x545f,21,6b,ee f8,fd bf 40 00 00 fb fc 77 e7 15 77 eb bc 00 02 03 94 4c cf 0a aa,02 7e bb e8 4c 6b 8e fc 00 a6 26 62 df ab 21 20 96 c8 d7 78 00,02 b8 db 00 00 03 78 3d a8 5d 70 02 7e bb e8 4c 6b 8e fc 00 a6 26 62 df ab 21 20 96 c8 d7 78 00
2026-05-07T16:10:52.037249,RX,10,915000000.0,BPSK,41.307921409606934,-62.76610177542243,0.0,0.0,6301.420898274324,0.006763988237596497,good,high,low,negligible,low,acceptable,CRC payload mismatch failure,failure,Payload CRC Failed: got 0x1a1 expected 0x347e,21,6b,01 a1,fd 2e 37 98 00 ff 01 00 00 00 00 02 46 ef cc 67 51 03 03 87 30,02 ef cc 70 4c 6f 73 8b e7 b3 51 8b 25 44 ef 44 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 ef cc 70 4c 6f 73 8b e7 b3 51 8b 25 44 ef 44 53 87 1b f5 9a
2026-05-07T16:10:53.001072,RX,10,915000000.0,BPSK,40.03945350646973,-61.84749443557256,0.0,0.0,4002.333122569868,0.006852512085634088,good,high,low,negligible,low,acceptable,CRC payload mismatch failure,failure,Payload CRC Failed: got 0x1a1 expected 0x8c3b,21,6b,01 a1,fd 65 c0 00 00 ff 01 00 00 00 00 02 73 31 53 cf 51 03 03 87 30,02 a4 3b e8 4c 6f 73 8b e7 b3 51 8b 10 9a 70 ec 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 a4 3b e8 4c 6f 73 8b e7 b3 51 8b 10 9a 70 ec 53 87 1b f5 9a
