timestamp,tx_rx,gain,frequency,modulation,RSSI,snr_db,noise_floor_dbm,freq_offset_hz,doppler_hz,jitter_ns,ber,snr_bin,channelnoise_bin,freq_offset_bin,doppler_bin,jitter_bin,ber_bin,failure_level,packet_success,message,payload_len,payload_len_crc,payload_crc,raw_payload_bytes,whitened_payload_bytes,raw_packet_bytes
2026-05-07T17:10:04.750432,RX,10,915000000.0,BPSK,-7.944397604933936,26.58370547298621,-82.832878991417,-2567.1151562282844,4.410892550985409,4753.183727949796,0.0,good,high,medium,negligible,low,excellent,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T17:10:07.836755,RX,10,915000000.0,BPSK,-7.733647462914501,26.915001245657045,-82.89963474640787,-2580.639171355554,-5.763893379313686,6566.940979469293,0.0,good,high,medium,negligible,low,excellent,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T17:10:08.101895,RX,10,915000000.0,BPSK,-8.143612204854126,25.682001739849724,-82.11752757678879,-2579.854008661655,-4.978730685414575,4043.0023094220537,0.0015346738640713564,good,high,medium,negligible,low,acceptable,CRC payload mismatch failure,failure,Payload CRC Failed: got 0x1a1 expected 0x900,21,6b,01 a1,fd 2c 40 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 ed bb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 ed bb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T17:10:08.331485,RX,10,915000000.0,BPSK,-7.441673718318631,26.680055558572484,-82.55764948706926,-2592.2670120994394,-17.233059031254015,4284.750731120427,0.0010891113072000191,good,high,medium,negligible,low,acceptable,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T17:10:08.545809,RX,10,915000000.0,BPSK,-7.441673718318631,26.680055558572484,-82.55764948706926,-2592.2670120994394,-17.233059031254015,4284.750731120427,0.0008448836093569723,good,high,medium,negligible,low,acceptable,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T17:10:08.774093,RX,10,915000000.0,BPSK,-7.9105412919656946,26.37621158754008,-82.51821924851468,-2577.9815222401826,-2.673207240275133,4841.19962693317,0.0006903735400026756,good,high,medium,negligible,low,acceptable,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T17:10:09.053655,RX,10,915000000.0,BPSK,-8.269258347299782,25.865446707692136,-82.47891578475475,-2570.4880733686964,5.961788712242651,4865.654492000793,0.0012737041971717655,good,high,medium,negligible,low,acceptable,CRC payload mismatch failure,failure,Payload CRC Failed: got 0x0 expected 0x58ba,21,6b,00 00,ff c1 fb d7 7e 7f 01 8d a1 b3 5d dd fb 15 09 23 0c e6 dd 3c c8,00 00 00 3f 32 ef 73 06 46 00 0c 54 98 be 2a 00 0e 62 c5 4e 62,02 b8 db 00 00 03 78 3d a8 5d 70 00 00 00 3f 32 ef 73 06 46 00 0c 54 98 be 2a 00 0e 62 c5 4e 62
2026-05-07T17:10:11.237155,RX,10,915000000.0,BPSK,-8.14934829732213,25.65214411283617,-82.11061191668708,-2578.4970956629963,-2.1537468889118827,9882.249810694428,0.0010891113072000191,good,high,medium,negligible,low,acceptable,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T17:10:12.201009,RX,10,915000000.0,BPSK,-8.461638424707617,28.694488646086885,-85.62429704539788,-2581.158281898603,-3.795833528500225,8832.634478670054,0.0009514956326549528,good,moderate,medium,negligible,low,acceptable,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T17:10:12.445315,RX,10,915000000.0,BPSK,-7.755144243335268,29.349260070591207,-85.41906403698587,-2579.2807211962645,-1.918272826161683,4918.135625994723,0.0008448836093569723,good,moderate,medium,negligible,low,acceptable,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T17:10:13.231082,RX,10,915000000.0,BPSK,-8.316176291761025,26.36625432055435,-82.98774939487978,-2592.3202718909706,-13.039550694706122,7697.744651654027,0.0007598274554998508,good,high,medium,negligible,low,acceptable,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
