timestamp,tx_rx,gain,frequency,snr_db,noise_floor_dbm,freq_offset_hz,doppler_hz,jitter_ns,ber,snr_bin,channelnoise_bin,freq_offset_bin,doppler_bin,jitter_bin,ber_bin,packet_success,message,payload_len,payload_len_crc,payload_crc,raw_payload_bytes,whitened_payload_bytes,raw_packet_bytes
2026-04-30T16:11:23.216843,RX,35,915000000.0,nan,-30.12647127339548,0.0,0.0,5521.9690157318155,1.0,good,high,low,negligible,low,poor,failure,Length field FEC decode failed (CRC-8 mismatch after Viterbi),49,00,00 00,,,
2026-04-30T16:11:31.417723,RX,35,915000000.0,nan,-29.71432785405217,0.0,0.0,5569.321819209084,1.0,good,high,low,negligible,low,poor,failure,Payload CRC Failed: got 0xc989 expected 0xee4f,21,6b,c9 89,ff 23 1c c6 2b 76 7a 23 04 e3 bb bf 5b 00 71 2f 88 14 68 3c f5,00 e2 e7 2e 67 e6 08 a8 e3 50 ea 36 38 ab 52 0c 8a 90 70 4e 5f,02 b8 db 00 00 03 78 3d a8 5d 4c 00 e2 e7 2e 67 e6 08 a8 e3 50 ea 36 38 ab 52 0c 8a 90 70 4e 5f
2026-04-30T16:11:34.209396,RX,35,915000000.0,nan,-29.008370702110234,0.0,0.0,5513.840270736286,1.0,good,high,low,negligible,low,poor,failure,Length field FEC decode failed (CRC-8 mismatch after Viterbi),21,00,00 00,,,
2026-04-30T16:11:35.207356,RX,35,915000000.0,nan,-29.150958680956514,0.0,0.0,5606.854929527939,1.0,good,high,low,negligible,low,poor,failure,Length field FEC decode failed (CRC-8 mismatch after Viterbi),21,00,00 00,,,
2026-04-30T16:11:41.408507,RX,35,915000000.0,nan,-29.10611909320837,0.0,0.0,5604.641320951019,1.0,good,high,low,negligible,low,poor,failure,Payload CRC Failed: got 0x0 expected 0xcaa5,21,6b,00 00,f6 27 d4 83 04 97 41 8f 48 c5 0b bf 1d d9 18 7b 72 d0 a9 9b 64,09 e6 2f 6b 48 07 33 04 af 76 5a 36 7e 72 3b 58 70 54 b1 e9 ce,02 b8 db 00 00 03 78 3d a2 5d 4c 09 e6 2f 6b 48 07 33 04 af 76 5a 36 7e 72 3b 58 70 54 b1 e9 ce
2026-04-30T16:11:43.455999,RX,35,915000000.0,nan,-28.908684896829392,0.0,0.0,5383.0706579723255,1.0,good,high,low,negligible,low,poor,failure,Payload CRC Failed: got 0xc000 expected 0x1efb,21,6b,c0 00,fd f4 2a 37 e3 a6 3b 73 dd fb bc 13 ab 6c 8c 68 73 57 16 c6 8f,02 35 d1 df af 36 49 f8 3a 48 ed 9a c8 c7 af 4b 71 d3 0e b4 25,02 b8 db 00 00 03 78 3d a8 5d 4c 02 35 d1 df af 36 49 f8 3a 48 ed 9a c8 c7 af 4b 71 d3 0e b4 25
2026-04-30T16:11:46.212941,RX,35,915000000.0,nan,-29.690443090744438,0.0,0.0,5696.822454461422,1.0,good,high,low,negligible,low,poor,failure,Length field FEC decode failed (CRC-8 mismatch after Viterbi),59,00,00 00,,,
