timestamp,tx_rx,gain,frequency,snr_db,noise_floor_dbm,freq_offset_hz,doppler_hz,jitter_ns,ber,snr_bin,channelnoise_bin,freq_offset_bin,doppler_bin,jitter_bin,ber_bin,packet_success,message,payload_len,payload_len_crc,payload_crc,raw_payload_bytes,whitened_payload_bytes,raw_packet_bytes
2026-04-30T17:24:13.657626,RX,35,915000000.0,17.624610662460327,-45.004081527948046,0.0,0.0,5672.874948778704,0.0,marginal,high,low,negligible,low,excellent,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-04-30T17:24:14.265469,RX,35,915000000.0,20.264310836791992,-44.92003814377603,0.0,0.0,5988.290090553428,0.0,good,high,low,negligible,low,excellent,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-04-30T17:24:15.218471,RX,35,915000000.0,20.08366584777832,-44.671445375823296,0.0,0.0,5437.961526444017,0.0,good,high,low,negligible,low,excellent,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-04-30T17:24:15.947449,RX,35,915000000.0,20.39297580718994,-44.769983422883925,0.0,0.0,6357.986753871559,0.0,good,high,low,negligible,low,excellent,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-04-30T17:24:16.669263,RX,35,915000000.0,21.457948684692383,-44.777338519981896,0.0,0.0,5685.604898575349,0.0008448836093569723,good,high,low,negligible,low,acceptable,failure,Payload CRC Failed: got 0x1a1 expected 0x29e9,21,6b,01 a1,fd 09 06 c8 bb 0e 51 bb c0 00 00 07 31 f9 82 03 51 03 03 be b0,02 c8 fd 20 f7 9e 23 30 27 b3 51 8e 52 52 a1 20 53 87 1b cc 1a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fd 20 f7 9e 23 30 27 b3 51 8e 52 52 a1 20 53 87 1b cc 1a
2026-04-30T17:24:17.603334,RX,35,915000000.0,19.456191062927246,-44.494113465141076,0.0,0.0,6015.944221015607,0.0015346738640713564,good,high,low,negligible,low,acceptable,failure,Payload CRC Failed: got 0xfda1 expected 0x9301,21,6b,fd a1,fd 65 a2 ee 61 ca de bf 48 db 15 00 01 8a 82 02 6e 43 02 58 9e,02 a4 59 06 2d 5a ac 34 af 68 44 89 62 21 a1 21 6c c7 1a 2a 34,02 b8 db 00 00 03 78 3d a8 5d 70 02 a4 59 06 2d 5a ac 34 af 68 44 89 62 21 a1 21 6c c7 1a 2a 34
2026-04-30T17:24:18.081560,RX,35,915000000.0,22.186403274536133,-44.859663280963474,0.0,0.0,6177.985061112786,0.002117511674729289,good,high,low,negligible,low,acceptable,failure,Payload CRC Failed: got 0x1a1 expected 0x900,21,6b,01 a1,fd 2c 40 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 ed bb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 ed bb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-04-30T17:24:18.698690,RX,35,915000000.0,19.737749099731445,-44.554463025673776,0.0,0.0,4295.080482980262,0.0017787329535741137,good,high,low,negligible,low,acceptable,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-04-30T17:24:19.629163,RX,35,915000000.0,20.595698356628418,-44.74111261217719,0.0,0.0,5119.873529069888,0.0015346738640713564,good,high,low,negligible,low,acceptable,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-04-30T17:24:20.171153,RX,35,915000000.0,20.03598928451538,-44.653900148569434,0.0,0.0,5597.031117652437,0.00193307474426474,good,high,low,negligible,low,acceptable,failure,Payload CRC Failed: got 0x3eb4 expected 0x8567,21,6b,3e b4,fd 09 00 00 00 fa df 1c c0 00 00 03 64 00 02 03 51 05 b8 29 c2,02 c8 fb e8 4c 6a ad 97 27 b3 51 8a 07 ab 21 20 53 81 a0 5b 68,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6a ad 97 27 b3 51 8a 07 ab 21 20 53 81 a0 5b 68
2026-04-30T17:24:21.134533,RX,35,915000000.0,19.956856966018677,-44.85917484575262,0.0,0.0,5672.363148144524,0.0022933352322340728,good,high,low,negligible,low,acceptable,failure,Payload CRC Failed: got 0xfd47 expected 0x79e8,21,6b,fd 47,fd 95 c0 00 00 fa 43 c8 bf 30 00 00 01 77 e4 0a 26 ed ff 2f 1e,02 54 3b e8 4c 6a 31 43 58 83 51 89 62 dc c7 29 24 69 e7 5d b4,02 b8 db 00 00 03 78 3d a8 5d 70 02 54 3b e8 4c 6a 31 43 58 83 51 89 62 dc c7 29 24 69 e7 5d b4
2026-04-30T17:24:21.644999,RX,35,915000000.0,20.082707405090332,-44.89282361651522,0.0,0.0,6272.15741227897,0.0026221137406131634,good,high,low,negligible,low,acceptable,failure,Payload CRC Failed: got 0x0 expected 0xd8d8,21,6b,00 00,ff c1 fb e8 4c 90 72 8b e7 b3 51 89 63 ab 23 23 02 84 18 72 aa,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,02 b8 db 00 00 03 78 3d a8 5d 70 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
