timestamp,tx_rx,gain,frequency,modulation,RSSI,snr_db,noise_floor_dbm,freq_offset_hz,doppler_hz,jitter_ns,ber,snr_bin,channelnoise_bin,freq_offset_bin,doppler_bin,jitter_bin,ber_bin,failure_level,packet_success,message,payload_len,payload_len_crc,payload_crc,raw_payload_bytes,whitened_payload_bytes,raw_packet_bytes
2026-05-07T16:59:43.259383,RX,10,915000000.0,BPSK,-8.152815924423514,26.454553450751277,-82.90231099663487,-2573.746958466282,8.677427846584578,4952.838187608117,0.0,good,high,medium,negligible,low,excellent,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T16:59:46.399291,RX,10,915000000.0,BPSK,-8.129848142653138,26.62091909345932,-83.06459244430015,-2611.818879883536,-26.74929570058339,8288.774529203329,0.0,good,high,medium,negligible,low,excellent,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T16:59:46.666326,RX,10,915000000.0,BPSK,-8.405541400612076,26.438262994584804,-83.15490932213365,-2615.3626240747244,-30.049977186895376,6487.412195831688,0.0,good,high,medium,negligible,low,excellent,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T16:59:46.731408,RX,10,915000000.0,BPSK,-8.405541400612076,26.438262994584804,-83.15490932213365,-2615.3626240747244,-30.049977186895376,6487.412195831688,0.0010891113072000191,good,high,medium,negligible,low,acceptable,CRC payload mismatch failure,failure,Payload CRC Failed: got 0x0 expected 0xffff,0,00,00 00,,,02 b8 db 00 00 00 00 00 00 00 00
2026-05-07T16:59:47.081332,RX,10,915000000.0,BPSK,-8.39069658948289,26.347365874073994,-83.0444324761359,-2574.057078336176,12.60047919909357,14445.911506738861,0.0008448836093569723,good,high,medium,negligible,low,acceptable,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T16:59:47.347090,RX,10,915000000.0,BPSK,-8.093681667421732,26.601268424212495,-82.93768368675941,-2589.2298408934403,-2.5722833581708073,7750.5026312547125,0.0015346738640713564,good,high,medium,negligible,low,acceptable,CRC payload mismatch failure,failure,Payload CRC Failed: got 0x3d95 expected 0xb2be,21,6b,3d 95,fe c5 2c 96 4c cd ad 63 8b 3e 55 49 63 ab 23 22 fb 13 63 ea 8b,01 04 d7 7e 00 5d df e8 6c 8d 04 c0 00 00 00 01 f9 97 7b 98 21,02 b8 db 00 00 03 78 3d a8 5d 60 01 04 d7 7e 00 5d df e8 6c 8d 04 c0 00 00 00 01 f9 97 7b 98 21
2026-05-07T16:59:47.603232,RX,10,915000000.0,BPSK,-8.728985714604407,26.115595107271638,-83.18775160747546,-2577.496487339181,9.16107019608853,4727.784013478452,0.0012737041971717655,good,high,medium,negligible,low,acceptable,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 b8 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T16:59:47.861713,RX,10,915000000.0,BPSK,-8.44136270683488,25.809402923398295,-82.55750212762678,-2605.8008693607844,-19.143311825514957,4403.999421988764,0.0010891113072000191,good,high,medium,negligible,low,acceptable,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T16:59:48.116435,RX,10,915000000.0,BPSK,-8.310562635203084,26.199672425964348,-82.87078093449898,-2592.724959221925,-6.067401686655558,4320.9350736513215,0.0009514956326549528,good,high,medium,negligible,low,acceptable,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-07T16:59:48.680997,RX,10,915000000.0,BPSK,-8.552401548964978,26.489737929736993,-83.32563145813852,-2593.5136776287864,-6.677012294841006,15423.033069450004,0.0008448836093569723,good,high,medium,negligible,low,acceptable,N/A,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
