timestamp,tx_rx,gain,frequency,snr_db,noise_floor_dbm,freq_offset_hz,doppler_hz,jitter_ns,ber,snr_bin,channelnoise_bin,freq_offset_bin,doppler_bin,jitter_bin,ber_bin,packet_success,message,payload_len,payload_len_crc,payload_crc,raw_payload_bytes,whitened_payload_bytes,raw_packet_bytes
2026-05-01T18:41:57.804470,RX,35,915000000.0,44.83273983001709,-65.79389361079899,0.0,0.0,4765.322576249009,0.0,good,high,low,negligible,low,excellent,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-01T18:41:58.466500,RX,35,915000000.0,37.07380771636963,-58.35094688815648,0.0,0.0,5787.211759527016,0.0026221137406131634,good,high,low,negligible,low,acceptable,failure,Payload CRC Failed: got 0xbeb4 expected 0x1b41,21,6b,be b4,f6 de 7f 31 50 68 7f 12 39 8b f5 dd eb 7e bb b1 33 a7 5e 5a db,09 1f 84 d9 1c f8 0d 99 de 38 a4 54 88 d5 98 92 31 23 46 28 71,02 b8 db 02 00 03 7c 3d 28 7d 78 09 1f 84 d9 1c f8 0d 99 de 38 a4 54 88 d5 98 92 31 23 46 28 71
2026-05-01T18:41:59.417620,RX,35,915000000.0,46.71276569366455,-68.36900004727042,0.0,0.0,5760.301502877483,0.0015346738640713564,good,high,low,negligible,low,acceptable,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-01T18:42:00.336496,RX,35,915000000.0,50.548086166381836,-71.85807513761416,0.0,0.0,4029.822041768463,0.0026221137406131634,good,high,low,negligible,low,acceptable,failure,Payload CRC Failed: got 0x0 expected 0xd8d8,21,6b,00 00,ff c1 fb e8 4c 90 72 8b e7 b3 51 89 63 ab 23 23 02 84 18 72 aa,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,02 b8 db 00 00 03 78 3d a8 5d 70 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-05-01T18:42:01.305212,RX,35,915000000.0,50.52781581878662,-72.69701788762114,0.0,0.0,5736.1999798262295,0.00193307474426474,good,high,low,negligible,low,acceptable,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-01T18:42:01.560994,RX,35,915000000.0,55.26991367340088,-76.54918695398113,0.0,0.0,5697.453210805937,0.0015346738640713564,good,high,low,negligible,low,acceptable,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-01T18:42:02.200018,RX,35,915000000.0,55.03074645996094,-75.803363574295,0.0,0.0,5758.188285488138,0.0012737041971717655,good,high,low,negligible,low,acceptable,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-01T18:42:03.209297,RX,35,915000000.0,43.93902778625488,-66.91763670127509,0.0,0.0,4087.5206670384096,0.0010891113072000191,good,high,low,negligible,low,acceptable,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
2026-05-01T18:42:04.019019,RX,35,915000000.0,37.97593593597412,-60.63709826748151,0.0,0.0,6197.763594160891,0.0015346738640713564,good,high,low,negligible,low,acceptable,failure,Payload CRC Failed: got 0x46b4 expected 0x46dc,21,6b,46 b4,fd bf 40 00 00 ff 01 8f c0 00 4a 80 00 c5 42 03 05 1c 9b 87 32,02 7e bb e8 4c 6f 73 04 27 b3 1b 09 63 6e 61 20 07 98 83 f5 98,02 b8 db 00 00 03 78 3d a8 5d 70 02 7e bb e8 4c 6f 73 04 27 b3 1b 09 63 6e 61 20 07 98 83 f5 98
2026-05-01T18:42:04.311486,RX,35,915000000.0,15.620497465133667,-36.47631669665122,0.0,0.0,5409.654892689322,0.0013501292086811612,marginal,high,low,negligible,low,acceptable,success,"HEARTBEAT {type : 2, autopilot : 3, base_mode : 81, custom_mode : 0, system_status : 3, mavlink_version : 3}",21,6b,01 a1,fd 09 00 00 00 ff 01 00 00 00 00 00 00 00 02 03 51 03 03 87 30,02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a,02 b8 db 00 00 03 78 3d a8 5d 70 02 c8 fb e8 4c 6f 73 8b e7 b3 51 89 63 ab 21 20 53 87 1b f5 9a
